0.00195	-0.065	-0.065	-0.065	-0.065	-0.065	
0.002	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00205	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0021	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00215	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0022	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00225	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0023	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00235	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0024	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00245	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0025	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00255	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0026	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00265	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0027	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00275	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0028	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00285	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0029	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00295	-0.065	-0.065	-0.065	-0.065	-0.065	
0.003	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00305	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0031	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00315	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0032	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00325	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0033	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00335	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0034	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00345	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0035	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00355	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0036	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00365	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0037	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00375	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0038	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00385	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0039	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00395	-0.065	-0.065	-0.065	-0.065	-0.065	
0.004	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00405	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0041	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00415	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0042	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00425	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0043	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00435	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0044	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00445	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0045	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00455	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0046	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00465	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0047	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00475	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0048	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00485	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0049	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00495	-0.065	-0.065	-0.065	-0.065	-0.065	
0.005	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00505	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0051	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00515	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0052	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00525	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0053	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00535	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0054	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00545	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0055	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00555	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0056	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00565	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0057	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00575	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0058	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00585	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0059	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00595	-0.065	-0.065	-0.065	-0.065	-0.065	
0.006	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00605	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0061	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00615	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0062	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00625	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0063	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00635	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0064	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00645	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0065	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00655	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0066	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00665	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0067	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00675	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0068	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00685	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0069	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00695	-0.065	-0.065	-0.065	-0.065	-0.065	
0.007	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00705	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0071	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00715	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0072	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00725	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0073	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00735	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0074	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00745	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0075	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00755	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0076	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00765	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0077	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00775	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0078	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00785	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0079	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00795	-0.065	-0.065	-0.065	-0.065	-0.065	
0.008	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00805	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0081	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00815	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0082	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00825	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0083	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00835	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0084	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00845	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0085	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00855	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0086	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00865	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0087	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00875	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0088	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00885	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0089	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00895	-0.065	-0.065	-0.065	-0.065	-0.065	
0.009	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00905	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0091	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00915	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0092	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00925	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0093	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00935	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0094	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00945	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0095	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00955	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0096	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00965	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0097	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00975	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0098	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00985	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0099	-0.065	-0.065	-0.065	-0.065	-0.065	
0.00995	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01005	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0101	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01015	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0102	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01025	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0103	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01035	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0104	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01045	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0105	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01055	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0106	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01065	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0107	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01075	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0108	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01085	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0109	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01095	-0.065	-0.065	-0.065	-0.065	-0.065	
0.011	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01105	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0111	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01115	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0112	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01125	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0113	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01135	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0114	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01145	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0115	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01155	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0116	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01165	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0117	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01175	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0118	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01185	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0119	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01195	-0.065	-0.065	-0.065	-0.065	-0.065	
0.012	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01205	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0121	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01215	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0122	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01225	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0123	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01235	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0124	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01245	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0125	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01255	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0126	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01265	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0127	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01275	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0128	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01285	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0129	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01295	-0.065	-0.065	-0.065	-0.065	-0.065	
0.013	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01305	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0131	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01315	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0132	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01325	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0133	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01335	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0134	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01345	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0135	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01355	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0136	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01365	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0137	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01375	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0138	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01385	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0139	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01395	-0.065	-0.065	-0.065	-0.065	-0.065	
0.014	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01405	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0141	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01415	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0142	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01425	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0143	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01435	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0144	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01445	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0145	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01455	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0146	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01465	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0147	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01475	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0148	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01485	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0149	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01495	-0.065	-0.065	-0.065	-0.065	-0.065	
0.015	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01505	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0151	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01515	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0152	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01525	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0153	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01535	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0154	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01545	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0155	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01555	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0156	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01565	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0157	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01575	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0158	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01585	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0159	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01595	-0.065	-0.065	-0.065	-0.065	-0.065	
0.016	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01605	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0161	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01615	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0162	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01625	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0163	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01635	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0164	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01645	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0165	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01655	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0166	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01665	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0167	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01675	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0168	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01685	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0169	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01695	-0.065	-0.065	-0.065	-0.065	-0.065	
0.017	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01705	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0171	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01715	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0172	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01725	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0173	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01735	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0174	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01745	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0175	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01755	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0176	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01765	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0177	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01775	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0178	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01785	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0179	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01795	-0.065	-0.065	-0.065	-0.065	-0.065	
0.018	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01805	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0181	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01815	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0182	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01825	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0183	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01835	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0184	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01845	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0185	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01855	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0186	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01865	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0187	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01875	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0188	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01885	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0189	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01895	-0.065	-0.065	-0.065	-0.065	-0.065	
0.019	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01905	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0191	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01915	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0192	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01925	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0193	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01935	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0194	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01945	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0195	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01955	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0196	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01965	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0197	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01975	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0198	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01985	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0199	-0.065	-0.065	-0.065	-0.065	-0.065	
0.01995	-0.065	-0.065	-0.065	-0.065	-0.065	
0.02	-0.065	-0.065	-0.065	-0.065	-0.065	
0.02005	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0201	-0.065	-0.065	-0.065	-0.065	-0.065	
0.02015	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0202	-0.065	-0.065	-0.065	-0.065	-0.065	
0.02025	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0203	-0.065	-0.065	-0.065	-0.065	-0.065	
0.02035	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0204	-0.065	-0.065	-0.065	-0.065	-0.065	
0.02045	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0205	-0.065	-0.065	-0.065	-0.065	-0.065	
0.02055	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0206	-0.065	-0.065	-0.065	-0.065	-0.065	
0.02065	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0207	-0.065	-0.065	-0.065	-0.065	-0.065	
0.02075	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0208	-0.065	-0.065	-0.065	-0.065	-0.065	
0.02085	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0209	-0.065	-0.065	-0.065	-0.065	-0.065	
0.02095	-0.065	-0.065	-0.065	-0.065	-0.065	
0.021	-0.065	-0.065	-0.065	-0.065	-0.065	
0.02105	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0211	-0.065	-0.065	-0.065	-0.065	-0.065	
0.02115	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0212	-0.065	-0.065	-0.065	-0.065	-0.065	
0.02125	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0213	-0.065	-0.065	-0.065	-0.065	-0.065	
0.02135	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0214	-0.065	-0.065	-0.065	-0.065	-0.065	
0.02145	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0215	-0.065	-0.065	-0.065	-0.065	-0.065	
0.02155	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0216	-0.065	-0.065	-0.065	-0.065	-0.065	
0.02165	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0217	-0.065	-0.065	-0.065	-0.065	-0.065	
0.02175	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0218	-0.065	-0.065	-0.065	-0.065	-0.065	
0.02185	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0219	-0.065	-0.065	-0.065	-0.065	-0.065	
0.02195	-0.065	-0.065	-0.065	-0.065	-0.065	
0.022	-0.065	-0.065	-0.065	-0.065	-0.065	
0.02205	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0221	-0.065	-0.065	-0.065	-0.065	-0.065	
0.02215	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0222	-0.065	-0.065	-0.065	-0.065	-0.065	
0.02225	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0223	-0.065	-0.065	-0.065	-0.065	-0.065	
0.02235	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0224	-0.065	-0.065	-0.065	-0.065	-0.065	
0.02245	-0.065	-0.065	-0.065	-0.065	-0.065	
0.0225	-0.065	-0.065	-0.065	-0.065	-0.065	
